Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,18605666927.9875,19681935267.1072,19921603763.0194,21538806137.3054,23799977601.0751,25974913204.1662,27306529286.5942,30441258819.5767,32712509799.5296,36681599283.2344,41331616082.428,45214469705.4541,52042056074.7664,63832158872.5176,88963890935.888,97304383449.406,105066179251.229,110350997935.306,118495375592.15,134898330114.734,149984401114.206,176891907581.563,194037294494.097,177267197005.147,193519289983.699,180633581345.402,182472020145.495,189487824245.633,236153958090.803,299877860109.112,311433628318.584,325986971195.354,325531800353.765,312138139404.16,322809408509.166,368140778140.778,401311077389.985,435614337141.963,399660855999.457,389389647825.542,415851284305.721,379358162498.658,395580786940.142,467497961560.862,614326362213.686,695328522026.763,747906558849.955,854427259166.209,1055642793196.06,928626859078.192,1148610059015.24,1398405797101.45,1546892142709.84,1576380424746.08,1467545212521.8,1350615691821.28,1206535157956.03,1326516328531.56,1428288504767.07,1392227864397.08,1326901059123.21,1552667363236.06
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1810.51024859857,1877.50980321541,1854.55257522057,1967.01425911465,2131.27765747964,2280.9021078474,2343.70691671052,2579.98633948442,2723.99948368137,2991.24188887176,3304.67866654098,3494.97330953499,3949.46164337606,4770.71441498637,6482.83108182526,7003.84247098582,7487.07897464755,7775.57764482147,8252.91653378951,9294.35924726014,10208.5761716721,11853.4360174361,12778.855250056,11515.7384250381,12421.4925977337,11440.9685687363,11391.4367051223,11650.8418747976,14284.5158135864,17834.5688669242,18249.7094846628,18860.5815907438,18624.5550841793,17700.1155557894,18129.7907198601,20446.7198474713,22020.093721362,23645.0883283773,21478.3851573346,20698.7127028167,21853.781667691,19681.6626363573,20291.1785479686,23705.9072163917,30819.9934867745,34461.7087799639,36570.7203684146,41023.7548562293,49679.1805279842,42810.331655139,52134.3088504199,62596.4321748915,68044.714816234,68158.5797427053,62513.4112171122,56710.4457244504,49875.5651433836,53936.1402549903,57207.8715094806,54941.4341793948,51720.3707634401,60443.1091649968
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,6592693841.18495,7311749633.36229,7756110210.11966,8374175257.73075,9169983885.71185,9994070615.85997,10887682273.1014,11579431668.9165,12440625312.8685,13582798556.2404,15373005557.0257,17858486066.7474,22059612476.9332,29515467706.796,35189299911.6608,40059206763.056,42959976221.5234,51545758887.6863,62052259073.2493,73937296963.4586,82058912997.2346,71034228443.062,71275287569.5733,72121016546.6524,67985344886.8716,69386774408.0872,99036164939.1618,124168442533.74,133339397080.129,133105805512.22,166463386179.354,173794177961.108,195078126721.763,190379720809.18,203535242741.838,241038283062.645,237250948791.266,212790348404.555,218259904401.956,217259147049.954,197289625479.906,197508773215.323,214394866675.24,262273631180.054,301457562038.541,316092273276.015,336280064332.411,389185571506.052,432051935642.945,401758735822.211,392275107258.667,431685217367.511,409401816050.531,430190979705.962,442584815286.034,381971148530.543,395837353031.499,417261151844.977,454991174096.102,444621176100.548,435225238000.437,480368403893.364
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,935.460426850415,1031.8150043291,1087.8342434189,1167.00053244585,1269.41258289256,1374.53213986075,1486.96860600566,1569.66718289967,1677.67352804272,1825.38612552124,2058.76905087549,2380.97845801742,2924.04887899105,3890.72241941969,4630.75719737956,5285.62072414121,5678.38665810018,6810.62768469634,8205.4689771504,9793.76534815017,10869.5464940526,9385.24906398343,9410.34725652989,9537.40742043378,8991.06503963026,9172.09676001833,13083.0726621044,16392.7695234749,17578.6189397397,17468.9461372569,21680.989623313,22410.9117666654,24880.1641180361,24081.5277928004,25646.7006591684,30325.8495818396,29809.0767730821,26705.4785993891,27361.8751106437,27183.4759263956,24625.6007227434,24558.7636778868,26527.5930910347,32294.0488606559,36889.2335135194,38417.4577857677,40669.3269586152,46915.3374004507,51919.9835754226,48153.3240199631,46903.7615854343,51442.2762464407,48564.9173350875,50731.1272541847,51786.3771747905,44195.8175947748,45307.5878620429,47429.1584564387,51466.5565633634,50070.4033482901,48809.2268762243,53637.7057109897
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8858006035.91566,8792365810.5094,446305555.555556,1570000000,1193312101.91083,2417355840.03625,3176333837.03359,3962238113.16021,4446368570.6901,4581432038.83495,5272798390.70183,5707720390.8515,6235856819.58445,7276753894.71541,8680370408.05943,13245716099.0057,20982986344.3027,33050343782.7759,48852482960.0779,44291490420.5026,52909294791.9262,65951627200.2026,69683935845.2139,74164435946.4627,75244294275.1498,53074370486.0433,37867518957.1975,40865558912.3867,47112941176.4706,48174235294.1176,42693000000,54622176470.5882
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1234.53088916207,1209.18760201194,60.4582135796365,209.478571809788,157.086059054548,314.561226313624,409.163189106479,505.500349333104,561.906807871869,573.916512334089,655.119945170816,703.683843432722,763.080637985358,883.733971498452,1045.00937916805,1578.40239029603,2473.08181863536,3851.43786871172,5574.60380218613,4950.29479142375,5843.5337683582,7189.69122920765,7496.29464768263,7875.75695254288,7891.31314749986,5500.31038244408,3880.73873089556,4147.08971569171,4739.84171028393,4805.75371765917,4229.91064904503,5387.99797495383
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,169803921.568627,190098039.215686,212254901.960784,237745098.039216,266666666.666667,300392156.862745,340000000,390196078.431373,444901960.784314,528137254.901961,538423153.692615,573400000,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10562800000,11176100000,11861900000,11834600000,12357600000,12755800000,13192800000,9699500000,11208600000
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,1483.00368182207,1581.30397963404,1680.49484945793,1792.42227428747,1921.43723505182,2073.82969066231,2246.84945447817,2466.52008844272,2688.94425577987,3057.32296102325,3005.78439946974,3108.95437416976,3123.46377278902,3466.05497951571,3197.70234670092,2953.22491963087,3115.53838987656,3386.62638813683,3871.33980727016,5194.46237000173,5967.76788587365,6257.78659039464,6797.83096516882,7324.18655372676,8463.46499921216,9436.23274442434,9858.29572096139,10617.4052687995,10819.2680417121,11533.2607639373,11696.5113658614,11269.9505176448,11025.8783642405,10730.0009716689,11085.1471273516,11447.0178999446,11835.386789885,20415.7061749809,21665.3878591494,23991.7008043163,24849.6064784902,25234.1441512502,26590.1401788013,26204.8804986853,26393.4139538137,28280.870835298,28829.8493750425,29687.865215033,29013.6302870767,27120.6905452145,27046.6576651879,26644.9265775896,28059.6553953426,27389.6019706988,28720.6621934516,30206.2404347372,29887.1648786795,30969.8761966819,31738.2671569969,32610.4850490784,23862.7109929122,27478.3896289831
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3072698328.46909,3467819148.93617,3645744680.85106,3735106382.97872,3905585106.38298,3651861702.12766,3052393617.02128,3392021010.6383,3702393617.02128,3863563829.78723,4229787234.04255,4616223404.25532,4751063829.78723,5200265957.44681,5567553457.44681,5849467819.14894,6101861436.17021,6349202393.61702,6183776595.74468,6621010372.34043,9062898936.17021,8976196808.51064,9593510638.29787,11074813829.7872,13150159574.4681,15968723404.2553,18504760638.2979,21730000000,25710904255.3191,22938218085.1064,25713271276.5957,28776595744.6809,30749308510.6383,32539468085.1064,33387712765.9574,31050638297.8723,32234973404.2553,35473776595.7447,37802005319.1489,38653318085.1064,34723357446.8085,38868663031.9149
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8474.18836020654,9187.97962254238,9323.74981356581,9227.67973817044,9316.38055322895,8407.16363079749,6780.14379741552,7270.20031643672,7660.06661402143,7721.73788652967,8174.79723172088,8621.76704846767,8568.65805144955,9063.5653849584,9384.77188092589,9543.38936842945,9643.30869429956,9728.44632305414,9195.42560974637,9566.09549369908,12738.7741181575,12291.8326130535,12819.9959353139,14230.29675298,15777.9636408956,17705.235163895,19057.7989047138,20883.5480311994,23155.821449155,19448.1832553789,21186.8143292279,23741.5574626702,25102.726348527,25790.7303121382,25464.760097715,22795.4488576612,22867.1811196134,24349.9098701325,25415.8466249472,25869.1129129041,23501.9194628168,26562.9691354026
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,4274893913.49536,4817580183.60155,5081413339.78635,5319458351.16235,5386054619.34987,5906636557.00092,6439687598.32325,7253575399.3215,7483685473.51275,8471006100.95399,8992721809.39332,8751842839.79658,6288245866.66667,8086725729.3407,12512460519.7088,19448348073.4565,10117113333.3333,9651149301.8746,13281767142.8571,15565480321.9448,18138049095.6072,20249694002.448,18525399201.5968,17609048821.5488,18920840000,22278423076.9231,21774033333.3333,24298032258.0645,26579005760.2634,28781714763.8909,31598341233.463,30957483949.5798,31708874594.1645,33166519417.9894,33768660882.793,37939748768.6567,46438484107.5795,48244309133.4895,49984559471.3656,51270569883.5275,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69442943089.4309,71819083683.7403,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355749482.478,149990451022.29,172885454931.453,195078678697.23,265236247989.155,293754646182.389,321379023557.462,351238474244.667,373902134700.41,416264942893.326
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,84.8253338246518,92.8551092483432,95.0478014475897,96.5522061868559,94.8675539144204,100.967871848022,106.855719284692,116.796315901058,116.940530170905,128.607921005704,133.142939939666,127.995447653055,90.6783655642567,113.665702670582,171.526205300576,260.351516093487,132.457485424647,123.514493421219,166.006422429598,190.035791699715,216.109852036488,235.038390676618,209.195741763058,193.409373077802,202.2878488379,232.165821783332,221.569619138886,241.794908533863,258.830536717302,274.3894237501,294.904656691568,283.382285281796,284.966977564282,292.425347405186,292.078819525013,322.087389769502,387.384863171262,395.318052357112,401.96518010266,404.486143135093,413.100185264402,410.048540904043,407.96296761642,440.714404819588,469.116458369252,492.808648889577,503.538332188534,552.338934530705,630.108979202923,698.521026204513,776.859576940281,856.381586098739,876.817545058129,973.773392636423,1108.51509983546,1236.00506049059,1659.96160523559,1815.6094264579,1963.41185467584,2122.07885124799,2233.30552399269,2457.92487986361
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,311809337.473213,402178605.019554,435911268.58968,495097667.929041,552883707.055138,670362452.145379,1012280614.52792,1114204743.20091,1163923830.35847,1236016506.73694,1346890071.09829,1409536120.91682,1547755183.21484,1704370307.76115,1812757917.76463,2006165166.80754,2012131457.26644,2020583702.08323,1957000000,2063342117.03873,2151344901.30761,2216974096.35559,2363645403.47039,2498384129.66738,2817083478.34734,2951822204.54432,3059500000,3054500000,3106500000,3209500000,3444500000,3819500000,4217450800,4674007450,4784925100,4465657300,4529928300,4657699450,4610096000,4677248300,4696344350,4724691200,4832811750,4981588900,5097283200,5324250000,4671800000,4843800000
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1268.28582138455,1627.66038698269,1755.16598387689,1983.06384177488,2202.64495318948,2656.64734893189,3992.03633847153,4374.85175040801,4552.94447062093,4818.68387258313,5235.1341193735,5465.20358153324,5990.46012778123,6589.38314412748,7005.50280862194,7753.0256601994,7772.80875684304,7789.39137741124,7520.79073985827,7905.67680238599,8220.27611002786,8451.95859885549,8994.32406293315,9491.47543410699,10685.2606122975,11173.9493679991,11560.2459031879,11510.0404330443,11658.629036798,11998.1756941147,12828.4389489954,14173.7513776686,15595.6394564112,17219.0486803908,17550.6633410971,16310.4605337648,16489.7958217909,16907.2092592727,16691.3326357636,16893.6062702039,16924.1903399365,16990.2194668498,17343.7254395315,17843.1979282703,18224.8905923744,19002.9623813263,16643.8065787177,17225.4623044097
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21650000000,18000000000,17037037037.037,16280991735.5372,14932024169.1843,13972676840.918,14756846153.8462,14128408565.7064,15222012660.4232,12138486532.0203,12736856827.9847,12354820143.8849,14594249022.8922,17827791321.3067,23144351851.8519,30207567316.6202,36954312354.3124,45277399813.6067,60763483146.0674,50874078052.2735,57222490768.7143,61757788944.7236,65685102554.8759,75527984234.2342,78813839984.3506,56454734396.5842,47722657820.6675,54726595249.1849,60031262269.3365,64409647193.8044,61371126414.1663,68205380706.6609
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2124.76794393518,1765.73589495833,1667.60505703409,1590.08811711411,1460.06550035512,1370.69928282291,1452.5071047646,1396.44201900881,1511.32531567314,1210.6117195862,1276.2880341,1244.37318523431,1479.31458271677,1819.76605926177,2378.62328600741,3125.81053502853,3847.43412382153,4735.65760793999,6377.36973201232,5352.5839116007,6033.6862392722,6527.17386871642,6953.13251493684,7998.12523878099,8341.39967861093,5967.05220384914,5039.68188628499,5785.67067254068,6360.06247301284,6837.71782606351,6542.79749130553,7302.25779418774
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,11658722590.99,12400145221.595,13264015675.3193,14260017387.0492,15960106680.6732,17371457607.9374,18651883472.4808,19992040788.4593,21376353113.475,23710735894.7022,26706196046.7931,29821661869.912,37209418018.5134,47743801490.3747,56033077879.0389,65678189097.2908,71113882967.6071,82839905458.6382,101246526194.441,116315456796.918,126829314388.191,104730018470.23,92095926187.5331,87184239053.2544,83349530159.1734,86268264148.3796,120018787249.413,149394404105.889,162299103675.261,164221056511.057,205331747947.851,210510999409.333,234781652446.675,224721795708.955,244884129491.198,288025588396.278,279201433224.756,252708051420.839,258528339631.029,258245733221.468,236792460312.471,236746141604.37,258383599375.177,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,483254171097.812,481420882905.001,523330354138.133,496152879924.727,521791015247.06,535390200131.018,462335574841.484,476062757356.927,502764720556.354,543299066998.902,535830876745.097,525211810652.608,594104177539.525
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,1273.69165910289,1350.19767333123,1438.5232330684,1535.02372901043,1701.84627554319,1835.59476553194,1957.62608042762,2086.63600544654,2222.36151051913,2458.08182003773,2765.89099664794,3082.92798879126,3831.63189999433,4900.96220075866,5733.79813933878,6701.37736052433,7243.04734119583,8426.94695947372,10289.7684173296,11810.6158754725,12864.0025661396,10622.8024830789,9343.86109959618,8846.23429846974,8457.26880316374,8750.81851250536,12170.0406962702,15135.8523116968,16391.093827791,16525.0617432848,20600.3752789827,21041.6606519648,23372.619171015,22283.9360213551,24208.5547931447,28413.8264387368,27489.5551770488,24820.9380503896,25338.4432934904,25252.8019066564,23098.8865077401,23015.0712632462,25006.191397109,30655.2092679024,35429.4077933344,36809.7013403619,38705.1067959147,44319.165448813,48303.397956286,44760.2912443709,44184.946353964,47410.5669277464,44670.5606845101,46757.9518559598,47764.0715120833,41008.296719472,42012.6227191016,44198.4823908691,47544.9811472757,46638.6813054855,45517.7949301847,51247.0143531626
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,28071888.5622288,29964370.7125857,31856922.8615428,33749405.0118998,36193826.1234775,40069930.0699301,44405594.4055944,47379310.3448276,44910179.6407186,47305389.2215569,53233532.9341317,59207317.0731707,66062500,78343558.2822086,103216374.269006,118066298.342541,96905829.5964126,117650000,136300000,151800000,197938222.43,196089854.655,182206326.985,192103185.955,214381949.02,212643742.665,231638320.535,281082558.585,320093360.27,369133890.705,549500000,599000000,693500000,751000000,771500000,818500000,851500000,868000000,914000000,975000000,1116000000,1163000000,1233000000,1298000000,1389500000,1461500000,1581000000,1696000000,1729000000,1680500000,1738500000,1819500000,1903000000,2029500000,2138000000,2210500000,2258500000,2286000000,2315000000,2416500000,2080000000,2491500000
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,307.122179383923,319.59609109278,331.194357524252,341.378942484471,355.63638450141,382.208074075527,410.927008620925,425.266000168992,391.118481521607,400.401110682271,440.292237162497,481.004436337106,528.271786588194,617.486173652876,802.490858878914,902.640639922794,726.044081458988,863.911060851942,981.048419022119,1070.34825098891,1363.84021848925,1318.12706471324,1195.50897246882,1231.01245060973,1342.22769091103,1301.082641921,1385.47123071816,1643.94992738917,1831.01963922273,2065.72030949383,3009.49126179562,3212.45079426371,3644.26507758843,3867.60532915845,3888.29529876623,4021.00650435261,4057.85360274495,3997.84448016507,4063.90196836915,4189.35002771416,4642.1470345998,4687.62595727529,4816.65084555075,4916.70391442359,5106.05303386642,5212.66161390994,5475.72290971811,5707.11336494231,5656.40836062302,5348.9978387566,5397.29157482319,5521.36627642336,5645.89582239311,5887.93343545467,6068.08860885237,6142.47883269283,6148.70696109313,6100.99468097883,6059.16255306675,6210.56554311929,5266.87616004213,6228.26730928353
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,226195579.35701,235668222.429984,236434906.75427,253927646.475909,269818988.259263,289908720.648622,302925280.773564,306222000.407316,326323097.355964,330748211.459737,333627758.154666,335072975.215766,410331900.950531,504376035.716401,554654786.965107,676870140.341529,698408244.385343,750049739.152238,928843304.783965,1186231265.18417,1405251547.23882,1291119965.11262,1267778489.03079,1095348302.91865,1051133927.00009,1045712703.02696,1336102040.71025,1562412030.34838,1620246187.15171,1502294411.46202,1959965243.76269,1986437859.90346,1695315305.70308,2274557914.07481,1598075932.35432,2169627250.93379,2361116587.86079,2268301537.65128,2455092582.30927,3677394291.51516,3519991326.48464,3666222600.09828,4194342849.46574,5349258334.31914,6190270756.13743,6567654493.50831,7034111651.4964,8169048690.05254,9787735426.00897,9738626993.27696,9535345011.48797,10693321370.036,11141358105.9853,12517845127.6775,13284527850.2632,11388160997.1089,11821065852.1271,12701655845.9612,14262408079.7014,14391686309.033,15651545208.8783,17144918952.4682
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,90.0358316802599,92.3748606272395,91.1713740838012,96.2546450322277,100.468081384315,105.966870412017,108.62824298478,107.682878213266,112.477965239415,111.695261751532,110.346964753318,108.494701662705,129.999639131104,156.28033752344,168.012243437116,200.334311817739,201.832902127325,211.492871232007,255.392342156982,317.820483363805,366.529448496396,327.564978594215,312.693167775333,262.577364474932,244.844348449965,236.610566642718,293.559635449244,333.22307674637,335.341944479063,301.684929847304,381.8050394411,375.292007646157,310.623720074924,398.612997743116,269.790584984608,358.823005686054,380.588309191502,355.142054792212,372.877330765148,541.702302424725,502.997964780144,508.347442852624,564.379079618679,698.408808628665,784.119122642955,805.904628723631,837.132042511019,944.64320765254,1098.94677969563,1061.71841147116,1009.48949433002,1099.4143113919,1112.56953520687,1214.29556576586,1251.5047654269,1041.65252315983,1049.82030349923,1095.27445905119,1194.43821427144,1170.96553298099,1237.94929535039,1319.1549945174
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,84466654.0769119,89249986.6972895,94149985.9669446,96366652.3032171,107566650.633857,114339048.965166,134173373.785653,155102984.627334,150000000,164900000,186300000,211100000,235400000,269500000,312600000,345000000,386300000,447000000,475800000,517200000,613299968,739100032,785500032,889400000,985699968,1039500032,1173500032,1296499968,1415100032,1501500032,1592400000,1634900000,1679900000,1820359900,1867160100,2030750000,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,6144000000,6767000000,6980000000,6656000000,6634526000,6312691000,6378188000,6465756000,6413988000,6654541000,6899911000,7142316000,7225977000,7423465000,6887147000,7286607000
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,1902.40211884937,1961.5381691712,2020.38596495589,2020.2652474469,2199.72700682735,2282.21654621089,2630.85046638536,2982.7497043718,2830.18867924528,3053.7037037037,3387.27272727273,3866.30036630037,4343.17343173432,5009.2936802974,5853.93258426966,6509.43396226415,7261.27819548872,8370.78651685393,8876.86567164179,9613.38289962825,11218.2178159868,13425.9769663942,14166.1712925391,15902.0203826211,17469.8255675877,18269.5355197019,20450.6645289464,22411.7956749468,24253.1755188784,25517.9217212488,26841.5197383946,27700.3100591315,28669.6817134568,30900.6942794093,31476.0637221848,33989.7231613832,44826.7890701658,48478.8832504091,51371.7408069836,54245.459737293,56284.1686478094,58883.9594265967,62583.1002034588,66111.7252270035,70359.3191088798,75882.0338560339,95221.8588720301,104287.387498459,106935.486341979,101407.764031934,101875.28407346,97774.1620717428,98431.8651810241,99471.6388978631,98467.683993982,102005.62564189,106885.878489327,111820.581466347,113050.73688163,116153.166121638,107791.886435134,114090.328338579
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128717410.916031,139150441.30485,141366534.471459,156687192.069307,160459970.536972,163272314.834276,191230747.105472,242770861.58179,272241005.229885,264725206.950092,287658184.003427,240319995.602463,240215763.888889,225998091.177435,258985597.704814,290464801.110083,303435517.922664,352260952.905536,363452787.203102,399268801.672085,424464089.897641,461444513.66815,520849551.532606,604041957.921855,682523857.01677,796938120.181406,874989895.601121,1168308516.63301,1227808790.6733,1234014291.82342,1547991317.81183,1777101316.67756,1781281281.57912,1756215665.09323,1907090813.45906,2003598212.99135,2158972129.00307,2450364928.07302,2446866404.93058,2535657069.05537,2325184481.4277,2539552984.67797
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,309.970478320728,324.631664504445,319.688409731002,343.587398432365,341.284380030355,336.971887763507,383.112018418218,472.292961021019,514.583670061837,486.440332574603,515.108433827374,423.314712797842,440.000739799117,433.912447205149,496.845331897352,550.606595777508,564.53749794912,644.146092555815,652.350989248904,699.25708273715,722.852571406065,764.951103001737,841.371834708466,951.806270331793,1050.05124227377,1201.4329673197,1299.63148798551,1714.03245331377,1780.11153624251,1768.7447387239,2194.12645186194,2491.27167707216,2470.07367669349,2409.44185615811,2589.89975441133,2695.63877250025,2879.54712101999,3240.70476560368,3210.70626919782,3303.96421053812,3009.92417072191,3266.36490519183
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,373879363.595386,406684585.719294,444665186.397102,478805990.083307,539491477.320156,604377104.377104,669191919.191919,755808080.808081,857912457.912458,929629629.62963,1017003367.00337,1095622895.6229,1257615644.97932,1262968515.74213,2100249875.06247,2404697651.17441,2731984007.996,3227436281.85907,3758220889.55522,4421343606.18135,4537487802.50257,5891606684.8883,5594118407.02972,5422656265.83789,6169481549.36239,5377276656.9045,3959379399.62852,4347956337.83337,4597615622.48273,4715978693.56097,4867582597.52327,5343274395.35273,5643893347.00679,5734676631.26304,5981244865.27432,6715220486.21961,7396966618.05857,7925673467.44571,8497545543.63805,8285075837.86388,8397912525.26886,8141537877.06791,7905485146.44351,8082364816.16879,8773451751.5121,9549077918.69677,11451869202.1569,13120183207.6625,16674324661.8681,17339992193.7322,19649631308.1648,23963033429.4364,27084497481.9103,30659338885.6729,32996188017.3661,33000198248.3362,33941126200.0606,37508642165.3366,40287647930.4761,40895322843.7851,36629843805.0216,40408208528.1599
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,100.843655007569,107.45365755763,115.074812609559,121.347915704121,133.886394376275,146.853478067998,159.177348397781,175.962921253146,195.45768716071,207.224547843054,221.777464606411,233.694645723653,262.3418990387,257.630482126186,418.89675225354,468.955284157189,520.938038709432,601.693926632174,685.040186702621,788.064909361104,791.042222940542,1004.88090289908,933.735307338249,885.96519075484,986.812951618811,842.090233368438,607.082140451534,652.705759425579,675.715310255789,678.642158915079,685.942717677007,737.52308976805,763.263935544739,760.114652067627,777.418896247398,856.372546199509,925.851399498679,973.954846920913,1025.4156357625,981.754329498607,977.336055960911,930.878079500256,888.198576030752,892.351496886714,951.951622939377,1018.3089276776,1200.07058848844,1351.04292545957,1687.58339321012,1725.14628617645,1922.0495309392,2304.96983521132,2562.46678423329,2853.79716191598,3022.46288443562,2975.64881137847,3013.5027077617,3280.00821346382,3471.00695064499,3472.38083075685,3068.81255507604,3345.19658873831
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1255802469.1358,1866572953.73665,2786045321.63743,3671816504.23851,4116699437.4041,4685733115.46841,5567405605.27555,5800774707.17423,6728771318.57555,8498560877.09175,10157553968.254,11222953328.6704,12864610865.2428,15778767389.7831,19112739364.8892,17613836494.0692,17176781065.8902,18644723860.9709,17226849165.6813,18178503835.4491,18558343304.8433,16211541593.4222,16913330976.7547,18080118186.009,20183510863.0054,20202479537.5193,19950471170.6465,23365361635.2201
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,333.783179342536,497.682846633728,712.953645623129,907.125765793352,1000.3986424992,1128.27289180061,1332.12236478772,1382.80542024858,1602.6951437748,2031.32277450429,2451.82168073601,2741.11851892289,3170.11784995261,3936.94001256103,4846.77642113418,4542.28263659833,4507.05443324588,4981.03568097896,4688.37662297884,5025.07459738709,5196.86080042254,4599.90102879933,4858.77592634808,5255.80705791233,5936.10150173874,6011.37067052755,6012.06276705855,7143.3105484321
